participantID,treatment,earnings,age2225,age2629,age3035,age3644,age4554
"314837",1,66440,0,1,0,0,0
"314841",1,33423,0,0,1,0,0
"314842",0,16094,0,1,0,0,0
"314843",1,62955,0,0,1,0,0
"314848",0,26414,0,0,0,1,0
"314849",0,36909,0,0,0,1,0
"314850",0,8127,0,0,1,0,0
"314851",1,10125,0,1,0,0,0
"314852",0,206,0,0,1,0,0
"314853",1,33581,1,0,0,0,0
"314854",1,5682,0,0,0,0,0
"314855",1,18270,1,0,0,0,0
"314862",1,21204,0,1,0,0,0
"314863",1,82035,0,0,1,0,0
"314864",0,37701,0,0,1,0,0
"314865",1,27781,0,1,0,0,0
"314866",1,24,0,0,0,1,0
"314869",1,0,0,0,1,0,0
"314870",1,3102,1,0,0,0,0
"314871",1,18114,0,0,0,1,0
"314873",1,19261,0,0,0,0,0
"314874",0,25409,0,0,0,1,0
"314875",0,12414,0,0,0,1,0
"314878",1,0,0,0,0,0,1
"314880",1,19644,0,0,0,1,0
"314881",1,20376,0,1,0,0,0
"314882",1,1141,0,1,0,0,0
"314883",1,11468,0,0,0,0,0
"314885",0,154,0,1,0,0,0
"314886",1,49794,0,0,0,1,0
"314887",1,16638,0,0,0,0,1
"314888",1,30660,0,0,0,1,0
"314889",0,35790,0,0,1,0,0
"314892",1,14036,0,1,0,0,0
"314897",1,26037,1,0,0,0,0
"314898",1,115,0,1,0,0,0
"314900",0,3816,0,0,1,0,0
"314901",1,129,1,0,0,0,0
"314903",0,213,0,1,0,0,0
"314907",1,10192,1,0,0,0,0
"314908",1,35594,1,0,0,0,0
"314909",1,715,1,0,0,0,0
"314913",0,0,0,1,0,0,0
"314914",0,2733,0,1,0,0,0
"314916",0,4945,0,1,0,0,0
"314917",1,0,0,0,0,0,1
"314918",1,3799,0,0,1,0,0
"314919",1,0,0,0,0,1,0
"314923",1,24563,0,1,0,0,0
"314925",1,1474,0,0,0,0,1
"314927",1,43053,0,0,1,0,0
"314929",0,12559,0,0,0,1,0
"314931",1,2552,0,0,1,0,0
"314932",1,0,0,0,0,1,0
"314933",0,48777,1,0,0,0,0
"314934",0,22014,0,0,1,0,0
"314937",0,0,0,0,1,0,0
"314938",1,17606,0,0,0,1,0
"314941",0,20473,1,0,0,0,0
"314945",1,41256,0,0,0,0,1
"314947",1,231,1,0,0,0,0
"314950",1,1452,0,1,0,0,0
"314951",1,12288,0,1,0,0,0
"314953",0,1860,0,1,0,0,0
"314955",0,0,1,0,0,0,0
"314956",1,29172,1,0,0,0,0
"314957",1,18045,0,0,1,0,0
"314958",0,114,0,1,0,0,0
"314960",0,18759,1,0,0,0,0
"314966",0,1754,0,0,0,0,0
"314967",1,37579,0,0,1,0,0
"314968",1,4386,1,0,0,0,0
"314969",1,34290,0,0,1,0,0
"314973",1,8352,1,0,0,0,0
"314974",0,33840,1,0,0,0,0
"314976",0,7908,0,0,1,0,0
"314977",1,20912,1,0,0,0,0
"314979",0,1751,0,0,1,0,0
"314981",0,932,1,0,0,0,0
"314982",1,49705,0,0,1,0,0
"314983",0,3188,0,1,0,0,0
"314984",0,36095,1,0,0,0,0
"314985",1,198,0,0,0,1,0
"314987",0,0,0,0,0,0,1
"314988",1,55440,0,0,1,0,0
"314989",1,27118,0,1,0,0,0
"314990",1,11879,0,0,0,1,0
"314991",1,1608,0,0,0,0,1
"314992",1,216,0,0,0,1,0
"314994",1,0,0,0,1,0,0
"314995",1,47460,1,0,0,0,0
"314997",1,59103,0,1,0,0,0
"314998",1,436,0,1,0,0,0
"314999",0,0,0,0,0,1,0
"315002",0,17596,0,0,1,0,0
"315003",1,18956,0,1,0,0,0
"315004",1,3321,1,0,0,0,0
"315005",1,2493,0,0,0,1,0
"315008",1,0,1,0,0,0,0
"315010",0,38772,0,0,1,0,0
"315011",0,13332,0,0,0,0,1
"315013",0,8391,0,0,0,0,0
"315015",0,85269,0,1,0,0,0
"315017",1,1519,0,0,0,1,0
"315018",0,0,1,0,0,0,0
"315019",1,29299,0,0,1,0,0
"315022",1,9180,1,0,0,0,0
"315024",1,0,0,0,1,0,0
"315028",1,26703,1,0,0,0,0
"315029",1,576,0,1,0,0,0
"315030",1,15794,0,0,0,0,1
"315032",0,27523,1,0,0,0,0
"315035",1,0,0,1,0,0,0
"315037",1,2427,0,0,0,0,1
"315039",0,1619,0,1,0,0,0
"315041",0,35226,0,0,0,0,1
"315042",0,21954,0,0,1,0,0
"315045",1,2097,0,0,0,0,1
"315046",0,29214,0,1,0,0,0
"315047",1,24565,1,0,0,0,0
"315049",0,32679,0,1,0,0,0
"315050",1,17821,0,1,0,0,0
"315051",1,18111,0,0,0,1,0
"315052",1,0,0,0,1,0,0
"315056",1,25530,0,0,0,0,0
"315060",0,19955,0,1,0,0,0
"315062",1,28509,0,0,0,1,0
"315063",0,9297,0,0,0,1,0
"315064",0,33479,0,0,1,0,0
"315068",1,0,1,0,0,0,0
"315070",1,45048,0,1,0,0,0
"315071",1,2595,1,0,0,0,0
"315073",1,32276,0,0,1,0,0
"315076",0,14019,0,0,1,0,0
"315078",1,18828,1,0,0,0,0
"315081",0,3138,0,0,0,1,0
"315082",1,14389,1,0,0,0,0
"315083",0,31419,0,0,1,0,0
"315084",0,14495,0,0,0,0,0
"315085",0,8887,1,0,0,0,0
"315087",1,13224,1,0,0,0,0
"315088",1,29055,1,0,0,0,0
"315091",1,25144,0,0,0,1,0
"315092",1,23730,1,0,0,0,0
"315096",1,11459,0,1,0,0,0
"315097",0,310,0,1,0,0,0
"315100",1,4935,1,0,0,0,0
"315101",1,27243,0,0,0,0,1
"315102",1,18471,1,0,0,0,0
"315103",0,11835,0,0,1,0,0
"315104",1,18195,0,0,1,0,0
"315109",1,0,0,0,1,0,0
"315115",1,35627,0,0,0,1,0
"315117",1,23946,0,0,0,0,1
"315118",1,33678,1,0,0,0,0
"315120",1,0,0,0,1,0,0
"315123",0,5,1,0,0,0,0
"315130",1,40374,0,1,0,0,0
"315133",1,594,0,0,1,0,0
"315134",0,18261,0,1,0,0,0
"315135",0,35775,1,0,0,0,0
"315136",1,33768,1,0,0,0,0
"315137",1,615,0,1,0,0,0
"315139",1,42,1,0,0,0,0
"315140",1,27,1,0,0,0,0
"315141",0,2367,0,1,0,0,0
"315142",1,35725,1,0,0,0,0
"315144",0,0,0,0,1,0,0
"315145",1,12637,0,0,1,0,0
"315146",1,0,0,0,1,0,0
"315147",1,0,1,0,0,0,0
"315149",1,13693,1,0,0,0,0
"315151",1,2466,1,0,0,0,0
"315152",1,14045,0,0,1,0,0
"315155",1,23907,0,1,0,0,0
"315158",1,0,0,1,0,0,0
"315159",0,1321,0,0,0,1,0
"315160",1,726,0,1,0,0,0
"315161",0,646,0,0,0,1,0
"315163",0,0,0,1,0,0,0
"315164",0,0,0,0,1,0,0
"315165",0,23169,0,0,0,1,0
"315168",0,3006,1,0,0,0,0
"315170",1,2940,0,0,1,0,0
"315172",0,15847,1,0,0,0,0
"315173",1,23028,0,0,1,0,0
"315175",0,8952,0,0,0,1,0
"315180",1,14217,0,1,0,0,0
"315181",1,2931,0,0,0,0,0
"315184",0,20642,0,1,0,0,0
"315185",1,38135,1,0,0,0,0
"315187",1,29062,1,0,0,0,0
"315189",1,729,0,0,0,0,0
"315190",1,61132,0,1,0,0,0
"315191",1,14920,1,0,0,0,0
"315194",1,48234,0,0,0,0,1
"315195",1,13215,0,0,0,1,0
"315197",0,4680,0,0,0,1,0
"315198",1,31831,0,1,0,0,0
"315199",0,33455,0,0,0,1,0
"315202",0,34656,1,0,0,0,0
"315203",0,1686,0,0,0,0,0
"315204",1,32814,0,1,0,0,0
"315206",1,13206,0,0,0,1,0
"315207",1,6183,0,0,1,0,0
"315209",1,0,0,0,1,0,0
"315210",0,3574,1,0,0,0,0
"315213",1,7422,0,1,0,0,0
"315217",1,7537,0,1,0,0,0
"315219",1,807,0,0,1,0,0
"315220",0,23067,0,0,1,0,0
"315221",1,27638,0,1,0,0,0
"315222",1,8652,1,0,0,0,0
"315224",1,26151,0,1,0,0,0
"315229",0,2268,0,0,0,1,0
"315231",1,21723,0,0,0,1,0
"315232",1,0,1,0,0,0,0
"315233",1,46440,0,1,0,0,0
"315235",1,978,0,0,0,1,0
"315237",0,870,0,0,1,0,0
"315238",1,42150,1,0,0,0,0
"315239",1,14474,0,0,1,0,0
"315241",1,70740,0,1,0,0,0
"315242",1,6787,0,0,1,0,0
"315243",1,36168,0,1,0,0,0
"315244",0,12189,1,0,0,0,0
"315247",1,13512,0,0,0,0,1
"315248",1,17526,0,0,1,0,0
"315250",1,948,0,1,0,0,0
"315254",1,28776,0,0,1,0,0
"315255",0,0,0,0,0,1,0
"315256",1,10404,0,0,0,0,1
"315257",0,22578,0,1,0,0,0
"315259",1,10425,0,0,0,1,0
"315260",0,2620,0,0,0,0,1
"315262",0,8754,0,0,0,0,1
"315268",1,82574,0,0,0,1,0
"315273",0,11546,0,0,0,1,0
"315274",0,0,0,0,0,0,0
"315276",0,3099,0,0,0,1,0
"315278",1,18786,1,0,0,0,0
"315281",1,77736,0,1,0,0,0
"315283",1,11308,0,0,0,1,0
"315285",1,2238,0,1,0,0,0
"315287",1,7215,0,0,1,0,0
"315288",1,19011,1,0,0,0,0
"315290",1,17003,0,0,0,0,1
"315291",0,6780,0,1,0,0,0
"315292",1,1584,0,1,0,0,0
"315293",1,8727,0,0,1,0,0
"315300",1,17469,0,0,0,1,0
"315301",1,7707,1,0,0,0,0
"315302",0,8810,0,0,1,0,0
"315303",0,11442,1,0,0,0,0
"315304",1,1534,1,0,0,0,0
"315305",1,51965,0,0,1,0,0
"315306",1,0,0,0,0,0,0
"315309",1,23133,1,0,0,0,0
"315310",1,0,0,0,0,0,0
"315311",1,2973,0,0,0,0,1
"315317",0,49143,1,0,0,0,0
"315318",1,0,0,0,1,0,0
"315320",0,16107,1,0,0,0,0
"315321",1,0,1,0,0,0,0
"315322",0,0,0,0,1,0,0
"315325",1,25729,1,0,0,0,0
"315326",1,23899,0,0,0,0,1
"315327",1,135,0,0,1,0,0
"315328",0,9646,0,1,0,0,0
"315329",1,43731,0,1,0,0,0
"315333",1,22431,0,0,1,0,0
"315334",0,32928,0,1,0,0,0
"315335",1,6726,1,0,0,0,0
"315337",1,6640,0,1,0,0,0
"315339",1,17184,1,0,0,0,0
"315342",0,38820,0,0,0,0,1
"315343",1,1650,1,0,0,0,0
"315346",0,6481,1,0,0,0,0
"315348",0,19391,0,1,0,0,0
"315349",1,21395,0,0,0,1,0
"315350",1,17175,0,0,0,1,0
"315351",0,29090,0,0,0,0,1
"315352",1,13323,0,1,0,0,0
"315353",0,34862,1,0,0,0,0
"315354",0,489,0,0,0,0,1
"315355",1,0,0,1,0,0,0
"315359",1,4559,0,0,0,1,0
"315362",1,14409,1,0,0,0,0
"315363",1,39922,1,0,0,0,0
"315364",1,18060,0,0,0,1,0
"315366",0,23104,0,1,0,0,0
"315367",0,12876,0,1,0,0,0
"315372",0,60903,0,0,0,1,0
"315373",0,16987,0,1,0,0,0
"315374",1,18383,0,0,0,1,0
"315375",1,19499,0,0,0,1,0
"315376",0,735,0,0,1,0,0
"315379",0,504,0,0,0,1,0
"315380",1,20949,0,1,0,0,0
"315381",1,0,0,0,0,0,1
"315384",1,8865,1,0,0,0,0
"315386",1,61938,1,0,0,0,0
"315387",1,25770,0,1,0,0,0
"315389",1,16567,0,0,1,0,0
"315392",1,38922,0,0,1,0,0
"315393",1,5704,0,0,1,0,0
"315394",1,57450,0,1,0,0,0
"315395",1,589,0,1,0,0,0
"315396",0,2419,0,0,0,1,0
"315397",1,14430,1,0,0,0,0
"315400",0,15879,1,0,0,0,0
"315402",1,0,0,1,0,0,0
"315405",1,2269,1,0,0,0,0
"315406",1,11301,1,0,0,0,0
"315408",1,7807,0,0,0,0,1
"315409",0,6336,0,1,0,0,0
"315410",1,28079,0,1,0,0,0
"315413",0,0,0,0,0,1,0
"315415",1,28984,1,0,0,0,0
"315418",1,0,1,0,0,0,0
"315419",0,44007,0,0,1,0,0
"315423",1,1674,1,0,0,0,0
"315425",1,21870,1,0,0,0,0
"315426",1,21497,0,1,0,0,0
"315429",1,1056,1,0,0,0,0
"315431",0,54,1,0,0,0,0
"315435",0,11372,0,0,0,0,0
"315436",1,0,0,0,1,0,0
"315438",1,0,0,0,0,1,0
"315440",1,3261,0,0,1,0,0
"315442",0,31152,1,0,0,0,0
"315445",1,31771,0,0,1,0,0
"315446",1,0,0,0,1,0,0
"315447",1,0,0,0,0,1,0
"315448",1,16389,0,0,1,0,0
"315449",1,25765,0,0,0,0,1
"315450",0,47648,0,0,1,0,0
"315451",0,36085,0,0,0,1,0
"315452",1,23710,0,0,0,0,1
"315455",1,77180,1,0,0,0,0
"315456",0,7521,0,0,0,1,0
"315459",1,16896,0,0,1,0,0
"315463",1,31,0,0,1,0,0
"315465",1,366,0,1,0,0,0
"315467",1,26020,0,0,0,1,0
"315469",1,0,0,1,0,0,0
"315470",1,43443,0,1,0,0,0
"315471",1,2544,0,0,0,0,0
"315474",1,0,0,0,1,0,0
"315476",1,9017,0,0,1,0,0
"315477",0,990,0,0,0,1,0
"315479",1,31958,0,0,0,0,1
"315480",1,36064,0,1,0,0,0
"315481",1,27762,0,0,1,0,0
"315483",1,20655,1,0,0,0,0
"315485",1,0,0,0,1,0,0
"315486",0,28884,0,0,0,1,0
"315487",1,706,0,0,0,0,1
"315489",0,26039,0,1,0,0,0
"315491",1,56931,1,0,0,0,0
"315494",1,22332,0,0,1,0,0
"315497",1,13101,1,0,0,0,0
"315502",1,14321,1,0,0,0,0
"315503",1,34872,0,0,0,1,0
"315507",1,27344,0,1,0,0,0
"315508",1,0,0,1,0,0,0
"315509",0,0,0,0,1,0,0
"315510",1,10794,0,0,0,0,0
"315511",0,816,1,0,0,0,0
"315512",1,31312,1,0,0,0,0
"315513",0,22835,1,0,0,0,0
"315514",0,37045,0,0,0,1,0
"315516",1,42219,0,0,1,0,0
"315517",0,4854,0,0,1,0,0
"315519",1,0,0,0,1,0,0
"315520",0,6179,0,1,0,0,0
"315522",1,16395,0,0,1,0,0
"315524",1,28313,1,0,0,0,0
"315525",0,43434,1,0,0,0,0
"315526",0,21375,0,0,0,0,1
"315528",0,20301,0,0,0,0,1
"315529",0,0,0,0,1,0,0
"315531",0,20496,0,0,0,0,1
"315532",1,17966,1,0,0,0,0
"315535",1,15364,0,0,1,0,0
"315538",0,5020,1,0,0,0,0
"315539",1,26173,0,0,0,0,0
"315544",1,11169,0,0,1,0,0
"315545",1,30130,1,0,0,0,0
"315548",1,4597,1,0,0,0,0
"315552",1,0,0,0,1,0,0
"315553",0,12891,0,0,0,1,0
"315554",1,21906,0,0,1,0,0
"315555",1,21969,1,0,0,0,0
"315556",1,20888,0,0,1,0,0
"315559",1,12111,1,0,0,0,0
"315562",1,0,0,0,0,1,0
"315563",0,25683,0,0,0,0,0
"315564",0,0,1,0,0,0,0
"315567",1,17246,0,1,0,0,0
"315570",1,15231,0,0,0,1,0
"315572",1,25278,1,0,0,0,0
"315576",0,23549,0,0,0,1,0
"315578",1,3639,0,0,1,0,0
"315579",1,14945,0,0,0,1,0
"315580",1,41678,0,0,1,0,0
"315583",0,8538,1,0,0,0,0
"315584",1,1908,0,0,1,0,0
"315585",1,4955,0,1,0,0,0
"315586",1,10128,0,1,0,0,0
"315587",1,16296,0,0,1,0,0
"315588",0,7729,1,0,0,0,0
"315589",1,0,0,0,0,1,0
"315592",1,32727,0,1,0,0,0
"315596",1,23778,0,0,1,0,0
"315597",0,22524,1,0,0,0,0
"315600",1,7754,0,1,0,0,0
"315601",1,23186,0,0,1,0,0
"315604",1,8391,0,0,1,0,0
"315606",0,1860,0,1,0,0,0
"315607",0,33882,0,0,0,1,0
"315609",1,2269,1,0,0,0,0
"315610",1,6281,0,0,0,1,0
"315614",1,27,1,0,0,0,0
"315615",0,6144,1,0,0,0,0
"315617",0,0,0,0,0,1,0
"315618",1,75,0,1,0,0,0
"315619",1,1528,1,0,0,0,0
"315620",0,8007,0,0,1,0,0
"315621",1,5535,0,0,1,0,0
"315622",1,2676,0,0,1,0,0
"315624",1,55304,0,0,1,0,0
"315625",1,14143,0,0,0,1,0
"315626",0,0,0,0,0,1,0
"315627",1,1701,1,0,0,0,0
"315637",1,1008,0,1,0,0,0
"315638",1,0,1,0,0,0,0
"315640",1,2122,0,0,1,0,0
"315641",0,39,0,0,1,0,0
"315642",1,4705,0,0,0,0,0
"315644",1,16803,0,0,1,0,0
"315646",1,11240,0,0,1,0,0
"315648",0,17280,0,0,0,0,1
"315650",1,23091,0,0,1,0,0
"315651",1,81304,0,0,0,0,0
"315653",0,5148,0,0,1,0,0
"315656",1,17955,0,0,0,1,0
"315658",1,1485,0,0,1,0,0
"315659",0,27300,1,0,0,0,0
"315662",0,0,1,0,0,0,0
"315663",1,3832,0,0,0,0,1
"315664",1,0,0,0,1,0,0
"315667",1,2340,0,0,1,0,0
"315668",1,0,0,0,0,1,0
"315669",0,10943,0,1,0,0,0
"315671",0,4869,0,0,1,0,0
"315672",0,30135,0,0,0,1,0
"315673",0,0,0,0,1,0,0
"315678",0,3177,0,0,0,0,1
"315680",1,0,1,0,0,0,0
"315681",1,0,0,1,0,0,0
"315684",1,336,0,0,1,0,0
"315685",1,39437,0,1,0,0,0
"315690",1,67936,0,0,0,1,0
"315691",1,8943,1,0,0,0,0
"315694",1,28380,0,0,1,0,0
"315697",1,0,1,0,0,0,0
"315698",1,3595,0,0,0,0,0
"315700",0,282,1,0,0,0,0
"315701",1,0,0,0,0,1,0
"315703",1,16689,0,0,1,0,0
"315704",1,8961,0,0,0,0,1
"315707",1,16286,0,1,0,0,0
"315708",1,18646,1,0,0,0,0
"315712",1,31878,1,0,0,0,0
"315713",1,8013,0,0,1,0,0
"315714",0,3741,0,1,0,0,0
"315719",1,47061,0,1,0,0,0
"315720",0,21151,0,0,0,1,0
"315723",0,40770,0,0,1,0,0
"315724",1,0,0,0,0,1,0
"315725",0,29836,0,0,0,1,0
"315727",0,19279,0,0,0,0,1
"315734",1,1788,0,0,0,0,1
"315737",1,17262,0,1,0,0,0
"315741",1,32807,0,1,0,0,0
"315742",1,43808,0,0,0,1,0
"315743",1,3432,1,0,0,0,0
"315744",1,9333,0,1,0,0,0
"315745",1,32134,0,0,0,1,0
"315746",1,10842,0,0,1,0,0
"315747",0,25015,1,0,0,0,0
"315748",1,9813,0,1,0,0,0
"315750",1,16391,1,0,0,0,0
"315752",1,18849,0,0,1,0,0
"315754",0,13948,0,0,1,0,0
"315757",1,2955,0,1,0,0,0
"315758",1,37788,0,0,1,0,0
"315762",0,40278,0,0,1,0,0
"315764",1,23127,0,0,0,0,1
"315766",1,1680,0,0,0,0,0
"315767",1,27793,1,0,0,0,0
"315768",0,12312,1,0,0,0,0
"315769",0,24573,0,1,0,0,0
"315770",1,51606,1,0,0,0,0
"315771",1,20092,1,0,0,0,0
"315773",1,4728,0,0,0,1,0
"315774",0,33933,0,1,0,0,0
"315775",1,25859,0,1,0,0,0
"315778",1,5085,0,0,1,0,0
"315784",0,1251,0,0,1,0,0
"315785",0,28804,1,0,0,0,0
"315787",1,11321,0,0,0,1,0
"315789",0,24746,1,0,0,0,0
"315790",1,14549,0,0,1,0,0
"315793",1,3164,0,0,0,0,0
"315794",1,13285,0,0,0,1,0
"315797",1,9105,1,0,0,0,0
"315799",1,3906,0,0,0,0,0
"315800",0,640,0,0,1,0,0
"315802",1,0,0,0,0,1,0
"315803",0,33035,0,1,0,0,0
"315804",0,4966,0,0,1,0,0
"315806",0,25707,1,0,0,0,0
"315807",0,142,1,0,0,0,0
"315810",0,20515,0,0,0,0,0
"315811",1,8994,1,0,0,0,0
"315812",1,652,0,0,1,0,0
"315813",1,7428,0,1,0,0,0
"315819",0,0,0,1,0,0,0
"315820",0,11142,0,1,0,0,0
"315821",1,13816,0,0,1,0,0
"315822",0,66942,1,0,0,0,0
"315824",1,44597,1,0,0,0,0
"315826",1,5114,1,0,0,0,0
"315831",1,24521,0,0,0,1,0
"315832",1,819,1,0,0,0,0
"315834",1,1350,1,0,0,0,0
"315835",1,38400,0,0,1,0,0
"315836",0,13638,0,0,1,0,0
"315837",0,15825,0,0,0,1,0
"315838",1,21798,0,0,1,0,0
"315839",1,1692,0,0,1,0,0
"315840",1,24798,1,0,0,0,0
"315841",1,12138,0,1,0,0,0
"315843",1,43748,0,0,0,1,0
"315845",1,8541,0,1,0,0,0
"315846",1,1819,1,0,0,0,0
"315848",1,28363,0,1,0,0,0
"315849",0,0,0,1,0,0,0
"315852",1,30095,0,1,0,0,0
"315855",1,11282,0,0,0,0,1
"315859",1,0,0,0,0,1,0
"315864",1,15327,0,0,0,1,0
"315865",1,16763,1,0,0,0,0
"315866",0,750,0,0,0,1,0
"315868",1,0,0,1,0,0,0
"315872",0,22073,0,1,0,0,0
"315874",0,5776,1,0,0,0,0
"315876",0,31235,0,1,0,0,0
"315877",1,44721,0,1,0,0,0
"315878",1,14934,0,1,0,0,0
"315879",0,4619,0,0,1,0,0
"315880",1,62790,1,0,0,0,0
"315882",0,21006,1,0,0,0,0
"315884",1,48511,0,0,1,0,0
"315888",1,25319,0,0,0,1,0
"315890",0,18384,0,0,0,1,0
"315891",0,21444,1,0,0,0,0
"315892",1,44154,1,0,0,0,0
"315893",0,0,1,0,0,0,0
"315894",1,2652,1,0,0,0,0
"315895",0,0,0,1,0,0,0
"315897",1,20981,0,0,0,1,0
"315899",0,43325,0,1,0,0,0
"315900",0,837,0,1,0,0,0
"315901",0,36287,0,0,0,1,0
"315902",1,4804,0,0,0,0,0
"315904",1,28239,1,0,0,0,0
"315905",1,29667,1,0,0,0,0
"315906",1,15859,0,1,0,0,0
"315909",1,20041,0,0,1,0,0
"315910",1,17346,1,0,0,0,0
"315914",0,0,0,0,1,0,0
"315915",0,5018,0,0,1,0,0
"315916",1,4854,0,0,1,0,0
"315917",1,51,0,0,0,0,1
"315918",1,60,0,1,0,0,0
"315920",0,7758,0,0,1,0,0
"315925",0,55105,1,0,0,0,0
"315928",1,0,0,0,0,1,0
"315931",0,8674,1,0,0,0,0
"315932",1,45317,0,1,0,0,0
"315935",1,94191,0,1,0,0,0
"315936",0,10457,0,0,0,1,0
"315937",1,7395,1,0,0,0,0
"315938",0,16911,1,0,0,0,0
"315939",0,5442,0,0,0,0,1
"315940",1,7563,0,0,1,0,0
"315941",1,0,1,0,0,0,0
"315943",0,23670,0,0,1,0,0
"315946",1,2610,0,0,0,1,0
"315947",1,9696,1,0,0,0,0
"315948",1,1077,0,1,0,0,0
"315949",0,23342,0,0,1,0,0
"315954",0,2601,0,0,1,0,0
"315955",1,48968,0,0,1,0,0
"315956",0,28935,0,0,0,1,0
"315960",0,5762,0,0,0,1,0
"315962",0,18,0,0,0,1,0
"315964",1,1632,0,0,0,0,1
"315965",1,5487,0,1,0,0,0
"315966",1,2442,0,1,0,0,0
"315967",1,486,0,1,0,0,0
"315968",1,0,0,0,0,1,0
"315969",1,17364,1,0,0,0,0
"315970",1,4047,0,0,1,0,0
"315973",0,21255,0,0,1,0,0
"315976",0,19128,0,0,1,0,0
"315977",0,34191,0,0,1,0,0
"315980",1,132,0,0,0,1,0
"315981",0,3567,1,0,0,0,0
"315982",1,14078,1,0,0,0,0
"315985",1,555,0,0,0,1,0
"315986",1,156,1,0,0,0,0
"315987",0,0,0,0,0,1,0
"315988",1,44309,0,1,0,0,0
"315989",1,19900,0,0,0,1,0
"315990",1,5144,0,0,0,0,1
"315991",1,22510,0,0,0,1,0
"315992",1,12050,1,0,0,0,0
"315994",1,14961,0,0,1,0,0
"315995",0,7776,0,0,0,1,0
"315998",1,0,0,0,0,1,0
"316001",0,29276,1,0,0,0,0
"316004",1,18228,0,0,0,0,1
"316005",1,18303,0,0,0,1,0
"316007",0,7629,0,1,0,0,0
"316010",1,19837,0,1,0,0,0
"316014",1,16074,0,0,1,0,0
"316015",0,3315,0,0,1,0,0
"316016",0,35445,1,0,0,0,0
"316017",0,14791,1,0,0,0,0
"316019",1,0,0,0,1,0,0
"316020",0,11276,0,0,0,1,0
"316021",1,0,1,0,0,0,0
"316022",1,0,0,0,0,0,0
"316023",0,552,0,0,0,1,0
"316028",0,12964,1,0,0,0,0
"316029",1,4584,0,1,0,0,0
"316030",1,32038,1,0,0,0,0
"316031",0,9735,0,0,1,0,0
"316032",1,15288,1,0,0,0,0
"316035",0,2250,0,0,0,1,0
"316037",1,14668,0,0,0,0,0
"316039",1,0,0,0,1,0,0
"316041",1,0,0,1,0,0,0
"316042",0,16224,0,0,0,0,0
"316044",0,46790,0,0,1,0,0
"316045",1,28512,0,0,0,1,0
"316047",0,0,0,0,1,0,0
"316048",0,30485,0,1,0,0,0
"316050",1,21452,0,1,0,0,0
"316054",1,7147,0,0,0,1,0
"316056",0,27981,0,0,1,0,0
"316058",1,14010,0,0,1,0,0
"316060",1,8691,1,0,0,0,0
"316061",0,39132,0,0,1,0,0
"316065",1,7099,0,0,0,0,1
"316066",0,3461,1,0,0,0,0
"316067",1,9895,0,0,0,1,0
"316070",1,11372,0,0,0,1,0
"316071",1,2556,0,0,1,0,0
"316072",0,20880,0,1,0,0,0
"316074",1,2697,0,0,1,0,0
"316075",0,782,0,0,0,1,0
"316077",1,29297,0,1,0,0,0
"316078",0,1212,0,0,0,1,0
"316079",1,2768,0,1,0,0,0
"316080",1,0,0,0,0,1,0
"316081",1,26655,0,1,0,0,0
"316083",0,7513,0,1,0,0,0
"316085",1,23682,0,0,0,1,0
"316086",0,7395,0,0,1,0,0
"316088",0,26526,0,0,0,0,1
"316089",1,1477,0,0,0,1,0
"316090",1,14228,1,0,0,0,0
"316093",1,0,0,0,1,0,0
"316095",1,33494,0,0,0,1,0
"316096",1,357,0,0,0,1,0
"316100",1,3612,0,0,0,1,0
"316105",1,3048,0,1,0,0,0
"316108",1,10095,0,0,1,0,0
"316109",0,9430,0,1,0,0,0
"316110",1,52693,0,0,0,1,0
"316111",1,0,0,1,0,0,0
"316112",1,17191,0,1,0,0,0
"316117",1,818,1,0,0,0,0
"316118",0,19257,0,0,0,1,0
"316119",1,24471,0,1,0,0,0
"316120",0,6454,0,0,1,0,0
"316124",1,11375,1,0,0,0,0
"316125",0,567,0,0,1,0,0
"316130",1,49047,1,0,0,0,0
"316131",0,6465,0,0,1,0,0
"316133",0,76,0,0,1,0,0
"316135",0,0,0,1,0,0,0
"316139",1,2723,0,0,1,0,0
"316141",0,17502,0,1,0,0,0
"316142",1,7418,1,0,0,0,0
"316143",1,34668,0,0,0,0,1
"316144",0,0,0,0,0,1,0
"316145",1,8848,1,0,0,0,0
"316146",1,60318,0,0,1,0,0
"316147",1,43977,0,0,1,0,0
"316150",1,705,0,0,0,0,1
"316152",0,2972,0,0,0,1,0
"316154",0,0,0,0,0,1,0
"316158",1,3180,1,0,0,0,0
"316163",1,39720,1,0,0,0,0
"316165",1,1891,0,0,0,0,0
"316167",1,9161,0,0,0,1,0
"316169",1,64095,0,0,1,0,0
"316170",1,30872,0,1,0,0,0
"316174",1,21898,0,0,0,1,0
"316176",0,0,0,0,0,1,0
"316177",0,4200,0,0,1,0,0
"316180",1,441,1,0,0,0,0
"316183",0,29970,0,1,0,0,0
"316184",1,1203,0,0,0,1,0
"316185",0,10632,0,0,1,0,0
"316187",0,98153,0,1,0,0,0
"316188",1,5064,0,0,0,1,0
"316189",1,30363,0,0,0,0,1
"316191",1,1896,0,0,0,0,0
"316195",1,18776,0,0,0,0,1
"316198",0,0,1,0,0,0,0
"316199",1,15890,0,0,1,0,0
"316202",1,56171,0,0,0,1,0
"316203",0,10680,0,0,0,0,0
"316205",0,555,0,0,0,1,0
"316206",0,7185,1,0,0,0,0
"316207",0,4980,0,0,1,0,0
